fips_matching,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster,cluster
47063,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47065,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47067,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47069,1,3,3,1,3,3,2,0,2,1,1,1,2,3,0,1,0,2,1,3,2,1,3,2,1,1,0,0,2,0,1,2,3,3,0,3,1,2,2,1,0,0,1,3,1,1,1,3,0,3,1,3,1,1,3,3,2,0,3,0,0,1,2,1,1,1,1,2,1,0,0,3,2,3,1,3,3,1,3,0,2,1,1,0,3,0,3,0,0,3,0,0,1,0,2,2,2,2,0,2
47071,3,0,0,3,0,3,0,2,3,0,3,3,1,0,1,0,1,2,3,2,1,3,0,3,3,2,2,1,1,1,3,3,1,1,1,1,0,2,0,0,2,1,3,3,2,2,3,2,3,3,2,3,0,2,0,0,0,3,0,3,1,2,0,0,2,1,0,1,3,1,0,1,1,0,3,1,0,2,0,3,0,0,1,0,0,1,0,1,1,2,2,1,1,2,2,2,2,1,1,3
47073,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47075,3,0,0,3,0,3,0,2,3,0,3,3,1,0,1,0,1,2,3,2,1,3,0,3,3,2,2,1,1,1,3,3,1,1,1,1,0,2,0,0,2,1,3,3,2,2,3,2,3,3,2,0,0,2,0,0,0,3,0,3,1,2,0,0,2,1,0,1,3,1,0,1,1,0,3,1,0,2,0,3,0,0,2,1,0,1,0,1,1,2,2,1,1,2,2,1,2,1,1,3
47077,0,1,2,0,2,1,3,3,1,3,2,0,3,1,3,2,2,1,2,0,3,2,2,0,2,3,1,3,0,2,2,0,0,0,3,0,3,1,1,2,1,2,0,0,0,0,2,0,2,1,0,2,3,0,2,1,3,1,1,2,3,0,3,3,0,3,3,3,2,2,2,2,0,2,2,2,2,0,1,1,1,2,3,3,1,3,1,2,2,1,1,3,2,3,1,3,3,0,2,0
47079,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47081,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47083,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47085,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47087,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47089,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47091,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47093,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,2,1,1,0,0,2,0,1,2,3,3,0,1,1,2,0,1,0,0,1,3,1,1,1,3,0,3,1,3,1,1,3,3,2,0,3,0,0,1,2,0,1,1,1,2,1,0,0,3,2,3,1,3,3,1,3,0,2,1,1,0,3,0,3,0,1,3,0,0,1,0,2,2,2,2,0,2
47095,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47097,2,3,1,1,1,2,1,0,0,2,1,1,2,3,2,1,0,3,1,1,0,0,1,2,0,1,3,0,2,3,0,1,2,2,0,3,1,3,2,3,3,3,1,1,1,1,1,3,0,2,3,1,1,3,1,3,2,2,2,0,2,1,2,1,1,0,2,2,1,3,1,0,3,3,1,0,1,1,3,0,3,1,0,2,3,0,3,3,0,0,0,0,3,0,3,0,1,2,3,1
47099,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47101,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47103,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47105,3,0,0,3,0,0,0,2,3,0,3,3,1,2,1,3,1,0,3,2,1,3,0,1,3,2,2,2,1,1,3,3,1,1,1,2,2,0,3,0,2,1,3,2,3,3,3,1,3,0,2,0,0,2,0,2,1,3,0,1,1,3,0,2,3,2,0,0,0,1,3,1,1,1,3,1,0,3,2,2,0,0,2,1,2,2,0,1,3,2,2,2,0,1,0,1,0,1,1,3
47107,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47109,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47111,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47113,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47115,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47117,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47119,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47121,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47123,1,3,3,1,3,3,2,0,2,1,1,1,2,3,0,1,0,2,1,3,2,1,3,2,1,1,0,0,2,0,1,2,3,3,0,1,1,2,0,1,0,0,1,3,1,1,1,3,0,3,1,3,1,1,3,3,2,0,3,0,0,1,2,1,1,1,1,2,1,0,0,3,2,3,1,3,3,1,3,0,2,1,1,0,3,0,3,0,0,3,0,0,1,0,2,2,2,2,0,2
47125,3,0,0,3,0,0,0,2,3,0,3,3,1,2,1,3,1,0,3,2,1,3,0,1,3,2,2,2,1,1,3,3,1,1,1,2,2,0,3,0,2,1,3,2,3,3,3,1,3,0,2,0,0,2,0,0,1,3,0,1,1,3,0,2,3,2,0,0,0,1,3,1,1,1,3,1,0,3,2,2,0,0,2,1,2,2,0,1,3,2,2,1,0,1,0,1,0,1,1,3
47127,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,2,1,1,0,1,2,0,1,2,3,3,0,1,1,2,0,1,0,0,1,3,1,2,1,3,0,3,1,3,1,1,3,3,2,0,3,3,0,1,2,0,1,1,1,2,3,0,0,3,2,3,1,3,3,1,3,0,2,1,1,0,3,0,3,0,1,3,0,0,1,0,2,2,2,2,0,2
47129,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47131,1,3,3,1,3,3,2,0,2,1,3,1,2,0,0,0,1,2,3,3,2,1,3,3,1,2,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,3,3,2,2,1,2,0,3,1,3,0,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,0,0,1,3,0,1,1,2,2,2,2,2,0,2
47133,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47135,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47137,1,0,3,3,3,3,0,2,2,1,3,3,1,0,0,0,1,2,3,3,2,1,3,3,1,2,0,1,1,0,1,2,3,3,1,1,0,2,0,1,0,0,3,3,2,2,3,2,3,3,1,3,0,1,3,0,0,0,3,3,1,2,0,0,2,1,1,1,3,0,0,3,2,0,3,3,3,2,0,3,2,0,1,0,0,1,0,0,1,3,2,1,1,2,2,2,2,1,0,2
47139,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47141,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47143,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47145,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,3,0,3,1,3,1,1,3,3,2,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,1,3,3,2,1,1,0,0,0,3,0,1,3,0,0,1,2,2,2,2,2,0,2
47147,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47149,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47151,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47153,3,0,0,3,0,0,0,2,3,0,3,3,1,2,1,3,1,0,3,2,1,3,0,1,3,2,2,2,1,1,3,3,1,1,1,2,2,0,3,0,2,1,3,2,3,3,3,2,3,0,2,0,0,2,0,0,0,3,0,1,1,3,0,2,3,2,0,0,0,1,3,1,1,1,3,1,0,2,0,2,0,0,2,1,0,2,0,1,3,2,2,1,0,1,0,1,0,1,1,3
47155,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,3,2,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,0,1,2,2,2,2,2,0,2
47157,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,3,2,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,0,1,2,2,2,2,2,0,2
47159,3,0,0,3,3,3,0,2,2,1,3,3,1,0,1,0,1,2,3,3,1,1,3,3,1,2,0,1,1,1,1,3,3,3,1,1,0,2,0,0,2,1,3,3,2,2,3,2,3,3,1,3,0,1,3,0,0,0,0,3,1,2,0,0,2,1,0,1,3,0,0,3,2,0,3,3,0,2,0,3,2,0,1,0,0,1,0,0,1,3,2,1,1,2,2,2,2,1,0,2
47161,3,0,0,3,0,0,0,2,3,0,3,3,1,2,1,3,1,0,3,2,1,3,0,1,3,2,2,2,1,1,3,3,1,1,1,2,2,0,3,0,2,1,3,2,3,3,3,1,3,0,2,0,0,2,0,2,1,3,0,1,1,3,0,2,3,2,0,0,0,1,3,1,1,1,3,1,0,3,2,2,0,0,2,1,2,2,0,1,3,2,2,2,0,1,0,1,0,1,1,3
47163,1,3,3,1,3,3,2,0,2,1,1,1,2,3,0,1,0,2,1,3,2,1,3,2,1,1,0,0,2,0,1,2,3,3,0,3,1,2,2,1,0,0,1,3,1,1,1,3,0,3,1,3,1,1,3,3,2,0,3,0,0,1,2,1,1,1,1,2,1,0,0,3,2,3,1,3,3,1,3,0,2,1,1,0,3,0,3,0,0,3,0,0,1,0,2,2,2,2,0,2
47165,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47167,3,0,0,3,0,3,0,2,2,1,3,3,1,0,1,0,1,2,3,2,1,3,0,3,1,2,0,1,1,1,3,3,1,3,1,1,0,2,0,0,2,1,3,3,2,2,3,2,3,3,1,3,0,2,0,0,0,3,0,3,1,2,0,0,2,1,0,1,3,1,0,1,2,0,3,1,0,2,0,3,0,0,1,0,0,1,0,0,1,2,2,1,1,2,2,2,2,1,1,2
47169,0,1,2,0,2,1,3,3,1,3,2,0,3,1,3,2,2,1,2,0,3,2,2,0,2,3,1,3,0,2,2,0,0,0,3,0,3,1,1,2,1,2,0,0,0,0,2,0,2,1,0,2,3,0,2,1,3,1,1,2,3,0,3,3,0,3,3,3,2,2,2,2,0,2,2,2,2,0,1,1,1,2,3,3,1,3,1,2,2,1,1,3,2,3,1,3,3,0,2,0
47171,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47173,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47175,3,0,0,3,0,0,0,2,3,0,3,3,1,2,1,3,1,0,3,2,1,3,0,1,3,2,2,2,1,1,3,3,1,1,1,2,2,0,3,0,2,1,3,2,3,3,3,1,3,0,2,0,0,2,0,2,1,3,0,1,1,3,0,2,3,2,0,0,0,1,3,1,1,1,3,1,0,3,2,2,0,0,2,1,2,2,0,1,3,2,2,2,0,1,0,1,0,1,1,3
47177,3,0,0,3,0,0,0,2,3,0,3,3,1,2,1,3,1,0,3,2,1,3,0,1,3,2,2,2,1,1,3,3,1,1,1,2,2,0,3,0,2,1,3,2,3,3,3,1,3,0,2,0,0,2,0,2,1,3,0,1,1,3,0,2,3,2,0,0,0,1,3,1,1,1,3,1,0,3,2,2,0,0,2,1,2,2,0,1,3,2,2,2,0,1,0,1,0,1,1,3
47179,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
47181,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47183,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47185,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47187,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
47189,1,3,3,1,3,3,2,0,2,1,1,1,2,0,0,0,0,2,1,3,2,1,3,3,1,1,0,1,2,0,1,2,3,3,0,1,0,2,0,1,0,0,1,3,2,2,1,2,0,3,1,3,1,1,3,0,0,0,3,3,0,2,2,0,2,1,1,1,3,0,0,3,2,0,1,3,3,2,0,3,2,1,1,0,0,1,3,0,1,3,0,1,1,2,2,2,2,2,0,2
48001,3,0,0,3,0,0,0,2,3,0,3,3,1,2,1,3,1,0,3,2,1,3,0,1,3,2,2,2,1,1,3,3,1,1,1,2,2,0,3,0,2,1,3,2,3,3,3,1,3,0,2,0,0,2,0,2,1,3,0,1,1,3,0,2,3,2,0,0,0,1,3,1,1,1,3,1,0,3,2,2,0,0,2,1,2,2,0,1,3,2,2,2,0,1,0,1,0,1,1,3
48003,2,2,1,2,1,2,1,1,0,2,0,2,0,3,2,1,3,3,0,1,0,0,1,2,0,0,3,0,3,3,0,1,2,2,2,3,1,3,2,3,3,3,2,1,1,1,0,3,1,2,3,1,2,3,1,3,2,2,2,0,2,1,1,1,1,0,2,2,1,3,1,0,3,3,0,0,1,1,3,0,3,3,0,2,3,0,2,3,0,0,3,0,3,0,3,0,1,3,3,1
