FIPS,Poverty_%,Med_income,Ind_emp,Tot_emp,Pop_est,Ind_emp_%,RUCC_2013,HUD_median_lowmed
48257,0.138,57585,5881,27745,111192,0.21196612,1,0.451
48259,0.083,77764,2440,12669,38830,0.192596101,1,0.3521
48261,0.179,38451,0,790,414,0,9,0.16665
48263,0.124,43026,17,285,769,0.059649123,9,0.3355
48265,0.176,44113,2108,17438,50426,0.120885423,4,0.3687
48267,0.185,38750,238,1379,4439,0.172588832,7,0.3046
48269,0.107,64203,5,103,264,0.048543689,9,0.0682
48271,0.21,39335,50,803,3510,0.062266501,7,0.615
48273,0.228,40884,1460,13306,31946,0.109724936,4,0.5091
48275,0.213,36929,375,1195,3851,0.313807531,9,0.4381
48277,0.186,41009,5570,19367,49586,0.287602623,5,0.4507
48279,0.226,37111,1545,4234,13547,0.364903165,6,0.4657
48281,0.144,50699,1075,4519,20204,0.237884488,2,0.3951
48283,0.281,38012,1923,3635,7469,0.529023384,6,0.5276
48285,0.138,47041,1671,5652,19676,0.295647558,6,0.41365
48287,0.13,52895,2941,6807,16672,0.432055237,6,0.3165
48289,0.135,45159,2839,5637,16793,0.503636686,8,0.3874
48291,0.174,47123,3690,16972,78192,0.217416922,1,0.434
48293,0.196,37256,1398,8432,23457,0.165796964,6,0.35745
48295,0.106,60810,578,1269,3555,0.455476753,9,0.31625
48297,0.155,51481,2056,4593,12075,0.44763771,8,0.3388
48299,0.149,45096,461,4399,19457,0.104796545,7,0.4288
48301,0.093,55819,0,45,87,0,9,0.1
48303,0.177,45719,12188,131194,295051,0.09290059,2,0.43645
48305,0.183,41589,373,1350,5743,0.276296296,2,0.3819
48307,0.189,39649,874,3133,8177,0.278965847,7,0.44635
48309,0.197,43488,20854,104832,243014,0.198927808,2,0.4015
48311,0.092,61571,369,754,799,0.48938992,9,0.3017
48313,0.215,39030,1439,4935,13809,0.291590679,6,0.4022
48315,0.231,34452,357,1990,10114,0.179396985,8,0.46
48317,0.125,61896,515,1738,5505,0.296317606,3,0.3239
48319,0.148,42820,192,1087,4062,0.176632935,9,0.4138
48321,0.221,41587,1479,10342,36497,0.143009089,4,0.37355
48323,0.265,32248,1223,17048,56915,0.07173862,5,0.6
48325,0.143,53440,1547,9286,47848,0.166594874,1,0.39505
48327,0.227,32580,52,430,2154,0.120930233,9,0.3624
48329,0.099,74811,31775,91151,156059,0.348597382,3,0.3807
48331,0.183,41849,1138,5667,24210,0.200811717,6,0.47885
48333,0.171,38564,220,1338,4859,0.164424514,9,0.41285
48335,0.207,41363,487,2398,9073,0.203085905,7,0.4027
48337,0.148,48996,1601,5591,19386,0.286353067,6,0.3719
48339,0.109,70929,30005,157888,517985,0.190039775,1,0.3207
48341,0.146,42839,5295,10522,22146,0.503231325,7,0.4383
48343,0.186,37954,2379,4645,12684,0.512163617,6,0.4532
48345,0.175,37936,56,291,1151,0.192439863,9,0.38855
48347,0.227,38895,4244,21933,65278,0.193498381,5,0.4161
48349,0.203,43091,4664,16592,47990,0.281099325,4,0.3899
48351,0.202,39135,249,1579,14147,0.157694744,2,0.37075
48353,0.179,38742,1534,6113,15102,0.250940618,6,0.3122
48355,0.168,51222,28627,163150,356325,0.175464297,2,0.40665
48357,0.107,61773,2596,5422,10673,0.478790114,7,0.439
48359,0.156,54458,348,1094,2076,0.31809872,2,0.3494
48361,0.16,48834,7118,22351,83502,0.318464498,2,0.3646
48363,0.186,40862,2511,8544,27978,0.293890449,6,0.34375
48365,0.155,48822,4656,10390,23807,0.448123195,6,0.3042
48367,0.099,67655,8438,32535,122584,0.259351468,1,0.3429
48369,0.146,41813,3493,5435,9918,0.642686293,7,0.3745
48371,0.178,44817,1281,6031,15862,0.212402587,7,0.44095
48373,0.185,41401,1910,10792,46229,0.17698295,6,0.485
48375,0.215,38224,12834,77947,122146,0.164650339,2,0.5771
48377,0.218,34258,576,2367,7040,0.243346008,7,0.35255
48379,0.149,47834,232,1818,11018,0.127612761,8,0.3622
48381,0.097,64636,3887,29167,128684,0.133267048,2,0.28545
48383,0.112,62376,800,2221,3726,0.360198109,6,0.3095
48385,0.187,37294,79,712,3355,0.110955056,9,0.5347
48387,0.201,34340,563,2432,12460,0.231496711,6,0.4216
48389,0.248,39006,525,4365,14429,0.120274914,7,0.5538
48391,0.169,43654,882,2705,7364,0.326062847,6,0.4004
48393,0.073,69424,61,201,921,0.303482587,9,0.4
48395,0.19,43194,775,3876,16415,0.1999484,3,0.4214
48397,0.068,84692,2937,24388,87494,0.120428079,1,0.2083
48399,0.181,38607,985,3005,10379,0.327787022,6,0.44315
48401,0.166,46427,5043,14870,53170,0.339139206,3,0.3506
48403,0.19,35701,572,2192,10331,0.260948905,8,0.40375
48405,0.239,32826,171,1527,8534,0.111984283,9,0.52735
48407,0.186,43087,248,2112,27058,0.117424242,8,0.4914
48409,0.158,51958,6500,19213,66909,0.338312601,2,0.3412
48411,0.203,38000,296,1551,5828,0.190844616,7,0.4653
48413,0.136,50361,459,1008,3156,0.455357143,8,0.2292
48415,0.141,56444,3524,8439,17357,0.417585022,7,0.42625
48417,0.131,55130,1030,1709,3290,0.602691633,8,0.398
48419,0.22,35772,3577,8477,25594,0.421965318,7,0.4558
48421,0.134,49309,461,1057,3073,0.436140019,9,0.36795
48423,0.181,45363,12617,97192,219669,0.129815211,3,0.4243
48425,0.121,51733,222,4150,8657,0.053493976,1,0.292
48427,0.354,26699,546,14938,63036,0.036551078,4,0.6278
48429,0.208,44110,1332,3379,9818,0.394199467,7,0.45175
48431,0.118,59854,258,703,1358,0.366998578,8,0.3739
48433,0.155,42780,164,554,1400,0.296028881,9,0.24605
48435,0.132,60435,883,2550,3973,0.34627451,7,0.28385
48437,0.209,37527,473,1925,7586,0.245714286,6,0.3582
48439,0.152,58127,136221,822665,1944512,0.165585019,1,0.3762
48441,0.159,45559,7029,60066,135090,0.117021277,3,0.42155
48443,0.181,39503,39,387,905,0.100775194,9,0.5
48445,0.212,38752,1204,3967,12774,0.303503907,6,0.4331
48447,0.142,43618,185,500,1610,0.37,9,0.3525
48449,0.206,40680,6076,15399,32421,0.394571076,7,0.44825
48451,0.156,45261,7051,46671,116706,0.151078828,3,0.4375
48453,0.167,61779,73017,655305,1149668,0.111424451,1,0.45495
48455,0.199,36645,315,2327,14231,0.135367426,7,0.37225
48457,0.193,40442,435,3976,21365,0.109406439,6,0.44805
48459,0.146,46346,1176,6791,40283,0.173170373,3,0.3519
48461,0.143,55918,797,1890,3453,0.421693122,8,0.3299
48463,0.221,37933,1551,9750,27192,0.159076923,6,0.53685
48465,0.222,41437,2335,16733,48753,0.139544612,5,0.4912
48467,0.159,43377,2116,9984,52824,0.211939103,6,0.3594
48469,0.158,51003,8943,41420,91088,0.215910188,3,0.3889
48471,0.263,39984,2112,23758,69833,0.088896372,4,0.37425
48473,0.161,50589,5715,16234,46784,0.352038931,1,0.4848
48475,0.14,53244,1860,4871,11601,0.381851776,6,0.36485
48477,0.15,55139,3969,15293,34495,0.259530504,6,0.43245
48479,0.323,37935,5640,94777,266605,0.059508109,2,0.5813
48481,0.168,44110,4980,15578,41228,0.319681602,4,0.4099
48483,0.12,52548,818,2652,5688,0.308446456,9,0.4014
48485,0.193,43379,8213,53082,133073,0.154722882,3,0.40205
48487,0.158,39377,1400,6152,12956,0.22756827,6,0.4015
48489,0.388,29782,495,3997,21909,0.123842882,6,0.62775
48491,0.078,73098,22662,145135,489143,0.156144279,1,0.2887
48493,0.11,62752,1363,7447,46391,0.183026722,1,0.2793
48495,0.135,55493,1236,2771,7786,0.446048358,6,0.36
48497,0.1,59904,7446,22158,61717,0.336041159,1,0.3896
48499,0.154,42753,2017,9366,43171,0.215353406,6,0.3863
48501,0.114,60738,2174,4248,8324,0.511770245,7,0.34085
48503,0.164,41872,2344,7099,18326,0.33018735,7,0.3891
48505,0.326,33291,2340,4903,14338,0.477258821,6,0.6341
48507,0.31,26336,535,2587,12175,0.206803247,7,0.624
49001,0.098,50818,888,2667,6424,0.33295838,7,0.38905
49003,0.116,56313,6637,17769,51435,0.373515673,2,0.30985
49005,0.142,51735,13500,50290,118177,0.26844303,3,0.3285
49007,0.157,47340,1395,8408,20659,0.165913416,7,0.3779
49009,0.083,53006,0,381,1127,0,9,0.4545
49011,0.072,70797,20260,113935,329448,0.177820687,2,0.258
49013,0.116,61976,3570,9659,20260,0.369603479,7,0.33865
49015,0.129,49709,852,3371,10625,0.252743993,7,0.3399
49017,0.122,45666,133,2204,4995,0.060344828,9,0.38685
49019,0.15,43344,426,5047,9420,0.084406578,7,0.5035
49021,0.221,43615,2616,15363,47185,0.170279242,4,0.5
49023,0.114,55204,1150,3267,10421,0.352004897,2,0.3475
49025,0.118,48456,177,3161,7228,0.055994938,6,0.3709
49027,0.129,52623,916,4493,12560,0.203872691,7,0.3807
49029,0.046,82597,591,1968,10636,0.300304878,2,0.256
49031,0.187,37730,0,251,1479,0,9,0.4044
49033,0.103,56772,89,702,2274,0.126780627,8,0.30975
49035,0.119,62536,86486,623528,1091389,0.138704276,1,0.3581
49037,0.292,40590,694,4016,15208,0.172808765,7,0.5561
49039,0.171,44644,1348,6813,28367,0.197857038,6,0.3893
49041,0.121,48622,1361,8067,20821,0.168712037,7,0.33595
49043,0.068,92560,2263,24402,39005,0.0927383,4,0.3189
49045,0.081,64193,2682,14917,61599,0.179794865,1,0.34955
49047,0.096,65489,4539,15031,36958,0.301975916,7,0.3073
49049,0.126,60957,35306,195152,561232,0.180915389,2,0.297
49051,0.071,65207,1296,7206,27789,0.179850125,6,0.3962
49053,0.129,50169,7920,53720,151857,0.147431124,3,0.3846
49055,0.141,42366,144,937,2722,0.153681964,9,0.3938
49057,0.123,59293,18660,95135,240536,0.196142324,2,0.4149
50001,0.095,59089,3321,14496,36979,0.229097682,6,0.38095
50003,0.144,44674,3258,16940,36476,0.192325856,6,0.3605
50005,0.139,45029,2158,10908,30971,0.19783645,7,0.42455
50007,0.11,61908,15307,99734,160850,0.153478252,3,0.3643
50009,0.196,35570,234,1058,6124,0.221172023,9,0.51675
50011,0.091,59184,3752,17075,48714,0.219736457,3,0.4744
50013,0.091,60081,212,1138,6973,0.18629174,3,0.3633
50015,0.126,49142,1537,11676,25112,0.131637547,8,0.4043
50017,0.128,53025,1485,7645,28868,0.194244604,9,0.3874
50019,0.162,42089,2216,10532,27080,0.210406381,7,0.4572
50021,0.135,44888,5065,27473,60179,0.184362829,4,0.37985
50023,0.11,58673,3782,32423,59003,0.116645591,4,0.4134
50025,0.129,49616,3560,22170,43733,0.160577357,7,0.3824
50027,0.121,51513,3463,22973,55922,0.150742176,7,0.3821
51001,0.194,38390,3632,12660,33024,0.286887836,8,0.3918
51003,0.091,67083,5007,50562,104235,0.099026937,3,0.29255
51005,0.158,45454,678,3849,15884,0.176149649,6,0.2976
51007,0.129,51738,668,2314,12764,0.288677615,1,0.3734
51009,0.137,43998,1759,8834,32060,0.199117048,2,0.3634
51011,0.151,44397,441,3023,15273,0.145881575,2,0.348
51013,0.085,107143,3337,164576,225702,0.020276346,1,0.2105
51015,0.098,57808,7260,25753,74198,0.281908904,3,0.3331
51017,0.115,43852,208,2334,4560,0.089117395,8,0.3309
51019,0.094,55507,3542,18645,77087,0.189970501,2,0.2966
51021,0.141,42624,627,1980,6600,0.316666667,8,0.39225
51023,0.078,63646,2749,10124,33128,0.271532991,2,0.2672
51025,0.219,37344,728,3980,16473,0.182914573,6,0.4245
51027,0.232,32083,2338,7344,23223,0.31835512,9,0.49385
51029,0.228,38731,505,3168,16916,0.159406566,3,0.401
51031,0.145,46663,6584,16351,55182,0.402666504,2,0.3694
51033,0.11,56099,668,5512,29803,0.121190131,1,0.41945
51035,0.17,38474,1434,6069,29622,0.236282748,7,0.39805
51036,0.131,49768,621,1566,7016,0.396551724,1,0.46485
51037,0.207,36339,633,2758,12155,0.229514141,8,0.4011
51041,0.083,72972,16508,124399,332537,0.132702031,1,0.2559
51043,0.082,70281,964,3797,14334,0.253884646,1,0.2623
51045,0.124,46551,35,666,5233,0.052552553,2,0.3544
51047,0.11,62394,2412,15337,49068,0.157266741,1,0.3953
51049,0.19,41409,311,1287,9816,0.241647242,8,0.58495
51051,0.213,32103,1330,3791,15281,0.350830915,9,0.5015
51053,0.121,52288,1095,8009,28129,0.136721189,1,0.42605
51057,0.145,48277,659,4040,11071,0.163118812,6,0.2878
51059,0.067,110507,30442,579539,1135388,0.052527958,1,0.1822
51061,0.074,89106,3439,21076,68379,0.16317138,1,0.2271
51063,0.141,43355,675,2933,15584,0.230139789,3,0.3703
51065,0.079,64258,601,4321,26009,0.139088174,3,0.3213
51067,0.163,47419,4069,14567,56228,0.279329992,2,0.42425
51069,0.077,65485,7326,28096,82454,0.260748861,3,0.32105
51071,0.135,45979,1518,4571,16808,0.332093634,3,0.3827
51073,0.097,58900,808,9278,37120,0.087087734,1,0.34785
51075,0.075,86610,1498,13943,21934,0.107437424,1,0.25055
51077,0.199,31893,507,2490,15161,0.203614458,9,0.4444
51079,0.096,61762,351,3347,19102,0.104870033,3,0.47045
51081,0.251,36459,1382,4279,11527,0.322972657,6,0.35275
51083,0.18,39079,2500,11962,35219,0.208995151,6,0.4434
51085,0.061,81940,9297,48167,101846,0.193015965,1,0.2138
51087,0.11,62446,13566,179377,322685,0.075628425,1,0.3436
51089,0.205,34842,4090,14920,52168,0.274128686,4,0.4229
51091,0.146,38636,107,534,2252,0.200374532,8,0.3163
51093,0.102,64350,3645,10530,36048,0.346153846,1,0.35015
51095,0.079,75926,3204,27639,72104,0.115923152,1,0.25
51097,0.148,46331,283,885,7168,0.319774011,8,0.5676
51099,0.075,76206,415,10774,25310,0.038518656,6,0.3077
51101,0.088,64305,1056,3479,16143,0.303535499,1,0.32835
51103,0.137,45827,398,4499,10994,0.088464103,9,0.3527
51105,0.266,31429,553,4445,24903,0.124409449,8,0.4487
51107,0.039,122641,20060,148593,362798,0.13499963,1,0.1281
51109,0.115,60121,2189,8753,34349,0.250085685,8,0.3701
51111,0.224,37548,638,2508,12483,0.254385965,9,0.4659
51113,0.123,52513,589,3051,13109,0.193051459,8,0.3846
51115,0.106,58268,233,1437,8789,0.162143354,1,0.42235
51117,0.211,38500,2020,11354,31126,0.177910868,7,0.41635
51119,0.144,48921,420,3142,10633,0.13367282,8,0.38075
51121,0.248,43484,6006,40626,97348,0.147836361,3,0.38825
51125,0.134,48076,1027,3951,14873,0.259934194,3,0.4967
51127,0.062,72406,1061,3933,20019,0.269768624,1,0.27775
51131,0.215,36822,1634,5065,12064,0.32260612,8,0.3765
51133,0.143,51422,819,2411,12265,0.339693073,9,0.2786
51135,0.243,37996,658,5632,15519,0.116832386,6,0.37305
51137,0.107,59282,1906,9065,34873,0.210259239,6,0.3222
51139,0.169,44851,949,5328,23827,0.178115616,6,0.3297
51141,0.219,34885,1707,4896,18228,0.348651961,8,0.379
51143,0.146,44207,3326,11908,62483,0.279308028,4,0.35525
51145,0.071,75539,1471,7954,28477,0.184938396,1,0.29885
51147,0.255,37543,478,8426,23055,0.056729172,6,0.40155
51149,0.105,61792,1019,14839,37545,0.068670396,1,0.3507
51153,0.072,91886,14591,119463,443863,0.122138235,1,0.2424
51155,0.147,46186,4938,13642,34315,0.361970386,3,0.3856
51157,0.093,62800,205,1397,7361,0.146743021,1,0.3656
51159,0.197,42204,281,2751,8841,0.102144675,9,0.37145
51161,0.082,61935,4019,35269,93720,0.113952763,2,0.2558
51163,0.13,48497,1468,5387,22488,0.272507889,6,0.35465
51165,0.117,55798,9891,30100,78318,0.328604651,3,0.3487
51167,0.179,37378,886,6494,27998,0.136433631,7,0.4258
51169,0.208,36290,849,4655,22373,0.182384533,2,0.42605
51171,0.12,45430,3965,13720,42845,0.288994169,6,0.36035
51173,0.197,37831,4117,11849,31513,0.347455481,7,0.4272
51175,0.153,46521,711,3566,18282,0.199383062,6,0.33485
51177,0.092,75714,3326,32965,129318,0.100894889,1,0.3391
51179,0.059,92647,3085,40375,140046,0.076408669,1,0.23225
51181,0.129,48707,279,2227,6793,0.125280647,8,0.3768
51183,0.239,37748,453,3692,11731,0.122697725,1,0.5856
51185,0.192,38292,2702,15565,43429,0.173594603,5,0.41075
51187,0.113,60714,1892,12362,39105,0.153049668,1,0.3499
51191,0.145,43353,4556,20390,54534,0.223442864,2,0.3768
51193,0.15,48232,830,3277,17423,0.253280439,6,0.36975
51195,0.219,38528,1591,12449,39925,0.12780143,7,0.4558
51197,0.156,41132,2753,11419,29059,0.241089412,6,0.3735
51199,0.055,81169,2273,20874,66628,0.108891444,1,0.1433
51510,0.096,86419,3424,94946,151206,0.036062604,1,0.3034
51515,0,#N/A,#N/A,#N/A,#N/A,#N/A,2,0.4121
51520,0.218,34099,1930,10032,17302,0.19238437,2,0.4431
51530,0.172,38331,845,2582,6578,0.327265686,6,0.46585
51540,0.259,45890,2267,37352,45305,0.060692868,3,0.5522
51550,0.098,66625,12500,95718,233652,0.130591947,1,0.30595
51570,0.115,52355,478,10673,17488,0.044785908,1,0.4196
51580,0.164,36503,1592,3908,5667,0.407369498,6,0.2939
51590,0.236,33646,4645,26324,42395,0.176454946,4,0.4808
51595,0.261,33160,560,3432,5585,0.163170163,6,0.4127
51600,0.078,94067,672,19664,23537,0.034174125,1,0.234
51610,0.032,125635,377,11032,13505,0.034173314,1,0.14275
51620,0.225,38583,87,4291,8392,0.020274994,6,0.6485
51630,0.168,51195,688,23701,28190,0.029028311,1,0.60215
51640,0.227,33182,1498,6029,6887,0.248465749,7,0.5908
51650,0.152,47615,4001,53954,137754,0.074155762,1,0.44165
51660,0.283,38541,4237,30204,52147,0.140279433,3,0.5393
51670,0.195,40122,2525,8025,22130,0.314641745,1,0.6126
51678,0.241,40829,80,4775,7062,0.016753927,6,0.48845
51680,0.25,40065,7993,51172,78407,0.156198702,2,0.491
51683,0.098,72510,3777,22992,41264,0.16427453,1,0.4527
51685,0.089,73065,990,2848,15902,0.34761236,1,0.48005
51690,0.238,29971,1039,9825,13511,0.105750636,4,0.5041
51700,0.167,48440,29790,98179,182420,0.303425376,1,0.4982
51710,0.234,42567,9483,134423,246245,0.070545963,1,0.5166
51720,0.216,31620,385,3749,4038,0.102694052,7,0.4077
51730,0.258,32749,1486,12907,32097,0.115131324,1,0.70335
51735,0.059,84213,105,1613,12027,0.065096094,1,0.2075
51740,0.183,43045,3840,44093,95994,0.087088654,1,0.4849
51750,0.324,34267,889,5784,17374,0.153699862,3,0.568
51760,0.25,42074,10900,148477,216541,0.073412044,1,0.6533
51770,0.204,40735,8069,66992,99791,0.120447218,2,0.5279
51775,0.102,54195,4295,21900,25318,0.196118721,2,0.37835
51790,0.165,42552,633,10980,24390,0.057650273,3,0.45095
51800,0.136,60735,3300,27125,86899,0.121658986,1,0.3119
51810,0.086,67676,14862,171026,450116,0.086899068,1,0.3134
51820,0.146,44843,1755,9688,21254,0.181151941,3,0.4708
51830,0.201,46954,93,12880,14915,0.007220497,1,0.4412
51840,0.134,44537,2139,24603,27408,0.086940617,3,0.4568
53001,0.19,47423,3287,7745,19127,0.424402841,6,0.4912
53003,0.163,44055,855,5769,22177,0.148205928,3,0.3789
53005,0.146,58750,14199,79909,186562,0.177689622,2,0.3391
53007,0.14,49174,13544,41341,74418,0.327616652,3,0.3659
53009,0.162,47185,2789,22041,72722,0.126536908,5,0.3735
53011,0.099,61747,23076,139704,449647,0.165177805,1,0.34525
53013,0.155,45465,255,1281,3968,0.199063232,3,0.4342
53015,0.206,44235,9752,36843,102106,0.264690715,3,0.358
53017,0.155,51151,4198,11379,39840,0.368925213,3,0.4362
53019,0.224,39992,342,1698,7643,0.201413428,9,0.465
53021,0.173,55006,11351,31845,87768,0.356445282,2,0.463
53023,0.142,46404,0,748,2210,0,8,0.4907
53025,0.158,50388,16871,38883,92723,0.433891418,5,0.42775
53027,0.196,43205,3858,21767,70779,0.177240777,4,0.3745
53029,0.103,59358,1576,15199,79266,0.103691032,4,0.3333
53031,0.141,50964,1140,7920,30204,0.143939394,6,0.3988
53033,0.113,75738,165526,1237586,2078886,0.133749089,1,0.33015
53035,0.112,61898,5948,82416,254272,0.072170452,2,0.3368
53037,0.186,48127,2289,13907,42518,0.16459337,4,0.4098
53039,0.146,49348,2430,7004,20866,0.346944603,6,0.4227
53041,0.171,44243,5262,23573,75115,0.223221482,4,0.38155
53043,0.125,49955,531,2923,10243,0.181662675,8,0.3671
53045,0.156,52313,2510,13903,60706,0.180536575,4,0.3456
53047,0.232,37782,7359,18359,41236,0.400838826,6,0.43705
53049,0.178,40189,1640,6205,20575,0.264302981,7,0.4103
53051,0.223,42579,515,2876,12930,0.17906815,2,0.3852
53053,0.131,60397,35678,277890,830198,0.128388931,1,0.36025
53055,0.127,54721,833,5443,16021,0.153040603,9,0.34035
53057,0.157,51395,11434,48300,120303,0.236728778,3,0.39535
53059,0.126,52673,394,2098,11338,0.187797903,1,0.3511
53061,0.099,71890,81592,267792,757958,0.304684233,1,0.3246
53063,0.163,50083,25328,205671,484337,0.123148135,2,0.4074
53065,0.193,43823,1881,9746,43573,0.193002257,2,0.4199
53067,0.119,61653,8630,103078,265809,0.083723006,2,0.3598
53069,0.139,51022,253,716,4058,0.353351955,8,0.3631
53071,0.157,49819,8017,27058,59658,0.296289452,3,0.3953
53073,0.157,53733,17782,83696,208325,0.212459377,3,0.423
53075,0.284,41837,3180,17544,46936,0.18125855,4,0.4213
53077,0.205,44342,40592,106590,247175,0.380823717,3,0.446
54001,0.215,35615,580,3429,16914,0.169145523,6,0.44075
54003,0.132,56737,2644,31772,110238,0.083217928,2,0.4089
54005,0.221,37625,2131,6708,23696,0.317680382,3,0.3383
54007,0.222,33817,597,3825,14451,0.156078431,8,0.3837
54009,0.151,43572,1924,8085,23528,0.237971552,3,0.3536
54011,0.219,34887,6491,51387,96632,0.126315994,2,0.3879
54013,0.218,32162,437,1421,7512,0.307529909,8,0.4921
54015,0.251,32961,204,1410,8934,0.144680851,3,0.4436
54017,0.174,41838,312,1408,8272,0.221590909,9,0.55225
54019,0.214,36739,1413,11031,45242,0.128093555,3,0.4212
54021,0.289,32705,611,2225,8505,0.274606742,7,0.4863
54023,0.17,41039,737,3574,11697,0.206211528,7,0.36195
54025,0.211,36996,1534,13327,35516,0.115104675,6,0.3929
54027,0.212,35980,345,3933,23488,0.087719298,3,0.5482
54029,0.129,48178,3085,10199,30101,0.302480635,3,0.3956
54031,0.153,41010,2795,5698,13999,0.490522991,6,0.42975
54033,0.139,42121,4779,35315,68793,0.135324933,5,0.453
54035,0.167,41121,1767,7654,29138,0.230859681,6,0.3933
54037,0.102,66950,1322,14839,55642,0.089089561,1,0.3809
54039,0.168,43936,10106,103623,190167,0.097526611,3,0.3977
54041,0.2,40568,1916,6929,16456,0.276518978,7,0.4364
54043,0.244,34295,611,2801,21612,0.21813638,2,0.5824
54045,0.202,36437,2198,10784,35295,0.203820475,6,0.3966
54047,0.349,24707,1263,5269,20291,0.239703929,7,0.6034
54049,0.179,43729,3789,19873,56776,0.190660695,4,0.3929
54051,0.152,43356,3824,11168,32314,0.342406877,3,0.4336
54053,0.206,35799,981,5770,27076,0.170017331,6,0.39795
54055,0.205,35046,1799,19938,61646,0.090229712,4,0.4053
54057,0.161,40012,2026,7675,27600,0.263973941,3,0.60935
54059,0.281,29839,2280,6331,25691,0.36013268,7,0.35
54061,0.225,43835,7050,54112,103037,0.130285334,3,0.4042
54063,0.193,36351,626,1895,13583,0.330343008,8,0.3636
54065,0.13,44446,378,2762,17515,0.13685735,8,0.5829
54067,0.196,36375,1598,7912,25705,0.201971689,6,0.4082
54069,0.184,40195,2464,29065,43161,0.084775503,3,0.3483
54071,0.167,38204,159,1545,7288,0.102912621,8,0.3961
54073,0.165,44801,723,2947,7675,0.245334238,6,0.3846
54075,0.176,34341,404,3031,8647,0.133289343,9,0.4027
54077,0.176,41420,1664,7300,33872,0.227945205,3,0.4462
54079,0.1,59472,4583,19847,56845,0.230916511,2,0.2831
54081,0.177,40270,4323,32941,78238,0.131234632,3,0.3913
54083,0.208,37468,1961,11455,29308,0.171191619,7,0.3771
54085,0.177,46383,1735,3342,10000,0.519150209,8,0.3214
54087,0.231,33041,680,3072,14606,0.221354167,6,0.50955
54089,0.258,32456,138,2127,13304,0.064880113,6,0.38845
54091,0.168,40305,737,3263,17044,0.225865768,6,0.3934
54093,0.171,36466,620,2685,6905,0.230912477,8,0.385
54095,0.158,41019,641,2320,9062,0.276293103,9,0.36595
54097,0.197,38387,1560,7694,24661,0.202755394,7,0.3669
54099,0.2,37242,1614,8879,41304,0.181777227,2,0.38365
54101,0.261,29331,619,2046,8821,0.302541544,9,0.4748
54103,0.185,40013,657,4581,15951,0.143418468,6,0.4128
54105,0.203,38600,0,556,5810,0,3,0.50235
54107,0.172,41932,4736,37772,86394,0.125383882,3,0.374
54109,0.228,34419,1375,4906,22556,0.280269058,6,0.3534
55001,0.178,42063,963,4408,20205,0.218466425,8,0.4413
55003,0.149,41294,1481,7964,16101,0.185961828,7,0.48005
55005,0.137,46375,6572,21364,45446,0.307620296,6,0.39395
55007,0.136,44395,413,3957,14931,0.104371999,8,0.3435
55009,0.12,54141,32476,148779,256612,0.218283494,2,0.3604
55011,0.105,50998,529,3727,13222,0.141937215,8,0.3524
55013,0.165,41810,1080,4702,15278,0.229689494,8,0.4689
55015,0.059,68430,5090,13041,49507,0.390307492,3,0.3302
55017,0.107,52485,7033,23514,63426,0.299098409,3,0.3951
55019,0.16,45316,3804,10552,34412,0.360500379,6,0.4061
55021,0.088,59020,5738,20754,56574,0.276476824,2,0.341
55023,0.147,43562,1912,7431,16394,0.257300498,7,0.4143
55025,0.134,61937,37833,314412,516494,0.120329377,2,0.3633
55027,0.099,54359,13079,34395,88587,0.380258759,4,0.3152
55029,0.11,49717,2990,13020,27705,0.229646697,6,0.3273
55031,0.139,46475,2264,15277,43775,0.148196635,2,0.3623
55033,0.139,52224,3719,16481,44325,0.225653783,6,0.3778
55035,0.144,48102,7055,55955,101725,0.12608346,3,0.412
55037,0.128,44562,221,955,4473,0.231413613,9,0.371
55039,0.099,52149,14204,45738,102018,0.310551401,3,0.3093
55041,0.17,41418,368,3106,9132,0.118480361,9,0.4898
55043,0.15,46972,3543,17575,51861,0.201593172,6,0.3794
55045,0.087,53328,3736,15049,37028,0.248255698,2,0.35865
55047,0.113,51175,1626,6336,18829,0.256628788,6,0.33165
55049,0.089,58419,1700,10193,23796,0.166781124,2,0.39645
55051,0.156,39408,332,1632,5916,0.203431373,9,0.5243
55053,0.14,47985,2016,8500,20631,0.237176471,6,0.3858
55055,0.106,56365,11154,32846,84450,0.339584729,4,0.3433
55057,0.131,45158,2512,8969,26275,0.280075817,7,0.3595
55059,0.154,53945,8669,55218,168122,0.156995907,1,0.38235
55061,0.089,56160,3087,6876,20446,0.44895288,2,0.3002
55063,0.126,49790,10422,67556,117731,0.154272011,3,0.40445
55065,0.117,52260,1166,3896,16812,0.299281314,8,0.35845
55067,0.159,40968,2049,7352,19372,0.278699674,6,0.3841
55069,0.109,48881,3174,10724,28152,0.295971652,6,0.37195
55071,0.108,48430,12470,33486,80145,0.372394433,4,0.3279
55073,0.099,54400,18755,68863,135589,0.272352352,3,0.3372
55075,0.134,43701,7449,18909,41209,0.393939394,6,0.4432
55077,0.13,43661,1462,3584,15002,0.407924107,8,0.39505
55078,0.291,36774,0,2154,4494,0,8,0.5992
55079,0.22,42946,62025,476971,957185,0.130039352,1,0.5172
55081,0.144,52978,5064,19612,45348,0.25820926,6,0.4145
55083,0.105,52776,2795,8738,37532,0.319867247,2,0.4191
55085,0.126,49040,2477,16648,35467,0.148786641,7,0.356
55087,0.1,59377,26312,103507,182018,0.25420503,3,0.3829
55089,0.05,77364,10830,40284,87608,0.268841227,1,0.2196
