MECS_NAICS_dummies,Northeast_Net_electricity_Under 50,Northeast_Net_electricity_50-99,Northeast_Net_electricity_100-249,Northeast_Net_electricity_250-499,Northeast_Net_electricity_500-999,Northeast_Net_electricity_1000 and Over,Northeast_Residual_fuel_oil_Under 50,Northeast_Residual_fuel_oil_50-99,Northeast_Residual_fuel_oil_100-249,Northeast_Residual_fuel_oil_250-499,Northeast_Residual_fuel_oil_500-999,Northeast_Residual_fuel_oil_1000 and Over,Northeast_Diesel_Under 50,Northeast_Diesel_50-99,Northeast_Diesel_100-249,Northeast_Diesel_250-499,Northeast_Diesel_500-999,Northeast_Diesel_1000 and Over,Northeast_Natural_gas_Under 50,Northeast_Natural_gas_50-99,Northeast_Natural_gas_100-249,Northeast_Natural_gas_250-499,Northeast_Natural_gas_500-999,Northeast_Natural_gas_1000 and Over,Northeast_LPG_NGL_Under 50,Northeast_LPG_NGL_50-99,Northeast_LPG_NGL_100-249,Northeast_LPG_NGL_250-499,Northeast_LPG_NGL_500-999,Northeast_LPG_NGL_1000 and Over,Northeast_Coal_Under 50,Northeast_Coal_50-99,Northeast_Coal_100-249,Northeast_Coal_250-499,Northeast_Coal_500-999,Northeast_Coal_1000 and Over,Northeast_Coke_and_breeze_Under 50,Northeast_Coke_and_breeze_50-99,Northeast_Coke_and_breeze_100-249,Northeast_Coke_and_breeze_250-499,Northeast_Coke_and_breeze_500-999,Northeast_Coke_and_breeze_1000 and Over,Northeast_Other_Under 50,Northeast_Other_50-99,Northeast_Other_100-249,Northeast_Other_250-499,Northeast_Other_500-999,Northeast_Other_1000 and Over,Midwest_Net_electricity_Under 50,Midwest_Net_electricity_50-99,Midwest_Net_electricity_100-249,Midwest_Net_electricity_250-499,Midwest_Net_electricity_500-999,Midwest_Net_electricity_1000 and Over,Midwest_Residual_fuel_oil_Under 50,Midwest_Residual_fuel_oil_50-99,Midwest_Residual_fuel_oil_100-249,Midwest_Residual_fuel_oil_250-499,Midwest_Residual_fuel_oil_500-999,Midwest_Residual_fuel_oil_1000 and Over,Midwest_Diesel_Under 50,Midwest_Diesel_50-99,Midwest_Diesel_100-249,Midwest_Diesel_250-499,Midwest_Diesel_500-999,Midwest_Diesel_1000 and Over,Midwest_Natural_gas_Under 50,Midwest_Natural_gas_50-99,Midwest_Natural_gas_100-249,Midwest_Natural_gas_250-499,Midwest_Natural_gas_500-999,Midwest_Natural_gas_1000 and Over,Midwest_LPG_NGL_Under 50,Midwest_LPG_NGL_50-99,Midwest_LPG_NGL_100-249,Midwest_LPG_NGL_250-499,Midwest_LPG_NGL_500-999,Midwest_LPG_NGL_1000 and Over,Midwest_Coal_Under 50,Midwest_Coal_50-99,Midwest_Coal_100-249,Midwest_Coal_250-499,Midwest_Coal_500-999,Midwest_Coal_1000 and Over,Midwest_Coke_and_breeze_Under 50,Midwest_Coke_and_breeze_50-99,Midwest_Coke_and_breeze_100-249,Midwest_Coke_and_breeze_250-499,Midwest_Coke_and_breeze_500-999,Midwest_Coke_and_breeze_1000 and Over,Midwest_Other_Under 50,Midwest_Other_50-99,Midwest_Other_100-249,Midwest_Other_250-499,Midwest_Other_500-999,Midwest_Other_1000 and Over,South_Net_electricity_Under 50,South_Net_electricity_50-99,South_Net_electricity_100-249,South_Net_electricity_250-499,South_Net_electricity_500-999,South_Net_electricity_1000 and Over,South_Residual_fuel_oil_Under 50,South_Residual_fuel_oil_50-99,South_Residual_fuel_oil_100-249,South_Residual_fuel_oil_250-499,South_Residual_fuel_oil_500-999,South_Residual_fuel_oil_1000 and Over,South_Diesel_Under 50,South_Diesel_50-99,South_Diesel_100-249,South_Diesel_250-499,South_Diesel_500-999,South_Diesel_1000 and Over,South_Natural_gas_Under 50,South_Natural_gas_50-99,South_Natural_gas_100-249,South_Natural_gas_250-499,South_Natural_gas_500-999,South_Natural_gas_1000 and Over,South_LPG_NGL_Under 50,South_LPG_NGL_50-99,South_LPG_NGL_100-249,South_LPG_NGL_250-499,South_LPG_NGL_500-999,South_LPG_NGL_1000 and Over,South_Coal_Under 50,South_Coal_50-99,South_Coal_100-249,South_Coal_250-499,South_Coal_500-999,South_Coal_1000 and Over,South_Coke_and_breeze_Under 50,South_Coke_and_breeze_50-99,South_Coke_and_breeze_100-249,South_Coke_and_breeze_250-499,South_Coke_and_breeze_500-999,South_Coke_and_breeze_1000 and Over,South_Other_Under 50,South_Other_50-99,South_Other_100-249,South_Other_250-499,South_Other_500-999,South_Other_1000 and Over,West_Net_electricity_Under 50,West_Net_electricity_50-99,West_Net_electricity_100-249,West_Net_electricity_250-499,West_Net_electricity_500-999,West_Net_electricity_1000 and Over,West_Residual_fuel_oil_Under 50,West_Residual_fuel_oil_50-99,West_Residual_fuel_oil_100-249,West_Residual_fuel_oil_250-499,West_Residual_fuel_oil_500-999,West_Residual_fuel_oil_1000 and Over,West_Diesel_Under 50,West_Diesel_50-99,West_Diesel_100-249,West_Diesel_250-499,West_Diesel_500-999,West_Diesel_1000 and Over,West_Natural_gas_Under 50,West_Natural_gas_50-99,West_Natural_gas_100-249,West_Natural_gas_250-499,West_Natural_gas_500-999,West_Natural_gas_1000 and Over,West_LPG_NGL_Under 50,West_LPG_NGL_50-99,West_LPG_NGL_100-249,West_LPG_NGL_250-499,West_LPG_NGL_500-999,West_LPG_NGL_1000 and Over,West_Coal_Under 50,West_Coal_50-99,West_Coal_100-249,West_Coal_250-499,West_Coal_500-999,West_Coal_1000 and Over,West_Coke_and_breeze_Under 50,West_Coke_and_breeze_50-99,West_Coke_and_breeze_100-249,West_Coke_and_breeze_250-499,West_Coke_and_breeze_500-999,West_Coke_and_breeze_1000 and Over,West_Other_Under 50,West_Other_50-99,West_Other_100-249,West_Other_250-499,West_Other_500-999,West_Other_1000 and Over
325312,0.03184899,0.027854842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029081772,0.031879758,0,0,0,0,0.012885491,0.001508903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060252019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059958188,0,0,0,0,0,0.046055437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059914603,0,0,0,0,0,0.263263328,0.247718318,0.586131993,0.593458253,0.678081097,0.633965248,0.013890002,0.006945001,0.011444418,0.023020564,0.038000585,0.041845494,0.19092775,0.065465377,0.206477025,0.168520391,0.18116489,0.157344033,1.158447646,1.00520996,3.658328477,4.153283681,6.429741534,7.583448165,0.009201748,0.007248711,0.00963778,0.009801119,0.009343369,0.007598784,0.009807338,0.03848571,0.168210809,0.14067145,0.55611253,1.075521117,0,0,0,0,0,0,0,0,0,0,0,0,0.25530796,0.21738566,0,0.520094334,0,0,0,0,0,0,0,0,0.077740427,0.037439392,0,0.067444532,0,0,0.590346802,0.604462388,0,1.810624085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325409,0.111592442,0.097597752,0.212163202,0.15963698,0.194454298,0.219619183,0,0,0,0,0,0,0,0,0,0,0,0,0.830660653,0.910579325,1.615502005,1.101422126,2.410228693,2.275836636,0.004295164,0.000502968,0.000481186,0.000503221,0.000581395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033549523,0.033993706,0.06125079,0.080154076,0.254115843,0.155973059,0.289634335,0.235414869,0.468994756,0.564839369,0.614844239,0.58782332,0,0,0,0,0,0,0,0,0,0,0,0,0.80970799,0.697232854,0.809748524,0.838538711,0.859884808,1.730880144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263263328,0.247718318,0.586131993,0.593458253,0.678081097,0.633965248,0,0,0,0,0,0,0.017183497,0.005891884,0.018582932,0.015166835,0.01630484,0.014160963,0.193074608,0.167534993,0.609721413,0.692213947,1.071623589,1.263908027,0.013802622,0.010873067,0.01445667,0.014701678,0.014015053,0.011398176,0,0,0,0,0,0,0,0,0,0,0,0,0.013097184,0.051007417,0.068530556,0.17770122,0.342842917,0.315925805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076293707,0.07811794,0.141506605,0.233996733,0.256163453,0.215732653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000566907,0.005600466,0.024089532,0.07823368,0.086432327,0.053598015
325412,0.446369766,0.390391009,0.848652807,0.63854792,0.777817193,0.878476732,0.021537952,0.007323737,0.025870003,0.017218087,0.034267209,0.01015625,0,0,0,0,0,0,0.830660653,0.910579325,1.615502005,1.101422126,2.410228693,2.275836636,0.025770982,0.003017805,0.002887114,0.003019324,0.003488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016774762,0.016996853,0.030625395,0.040077038,0.127057922,0.07798653,0.737251033,0.599237849,1.193804835,1.437772939,1.565058063,1.496277542,0,0,0,0,0,0,0,0,0,0,0,0,0.844912685,0.727547326,0.844954982,0.874996915,0.897271104,1.806135803,0,0,0,0,0,0,0.094702842,0.132496776,0.418055336,1.607914648,0.188740414,1.549585377,0,0,0,0,0,0,0.081048565,0.048883403,0.105744307,0.352028884,0.68829722,0.721151052,0.667450465,0.628039264,1.486018105,1.504592342,1.719136301,0,0.03205385,0.016026925,0.026410194,0.053124377,0.087693657,0,0.029784729,0.010212599,0.032210416,0.026289181,0.028261723,0,0.423489108,0.367470615,1.337360621,1.51829943,2.350495092,0,0.023924546,0.018846649,0.025058228,0.025482909,0.024292759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040065879,0.156037887,0.209643299,0.543609628,1.048798149,0,0.195577911,0.166527645,0.301336156,0.398416733,0.456224806,0.467492656,0,0,0,0,0,0,0.058346259,0.02809926,0.033582722,0.050618916,0.010530695,0,0.152587413,0.156235881,0.283013211,0.467993466,0.512326906,0.431465307,0.035604928,0.010857292,0.054738133,0.072354712,0.017182131,0.038562394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325992,0.334777325,0.292793256,0.636489605,0.47891094,0.583362895,0.658857549,0.021537952,0.007323737,0.025870003,0.017218087,0.034267209,0.01015625,0,0,0,0,0,0,0.369182513,0.404701922,0.718000891,0.489520945,1.071212752,1.011482949,0.025770982,0.003017805,0.002887114,0.003019324,0.003488372,0,0.089258264,0.50657991,1.888470339,2.566858998,4.778126797,2.174496644,0,0,0,0,0,0,0.016774762,0.016996853,0.030625395,0.040077038,0.127057922,0.07798653,0.073148398,0.059455039,0.118446644,0,0,0,0,0,0,0,0,0,0.103703704,0.03187251,0.031007752,0,0,0,0.087316813,0.075187786,0.087321185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085852097,0.051780592,0.11201149,0,0,0,0.148430527,0.139666093,0.330467146,0,0.38230898,0,0,0,0,0,0,0,0.008591749,0.002945942,0.009291466,0,0.00815242,0,0.094508353,0.082006932,0.298453366,0,0.524550492,0,0.006901311,0.005436534,0.007228335,0,0.007007527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000825597,0.003215313,0.004319905,0,0.021611509,0,0.127902995,0.108904858,0.197066205,0.260554441,0.298359455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097231876,0.099556756,0.18034191,0.298215179,0.32646537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1.004331974,0.878379769,1.909468815,1.43673282,1.750088684,1.976572646,0,0,0,0,0,0,0.462095007,0.101020985,0.149218097,0.041416785,0.152012647,0.185735513,0.738365025,0.809403845,1.436001782,0.979041889,2.142425505,2.022965898,0.107379091,0.012574188,0.012029641,0.012580515,0.014534884,0,0.012396981,0.070358321,0.262287547,0.356508194,0.663628722,0.302013423,0,0,0,0,0,0,0.016774762,0.016996853,0.030625395,0.040077038,0.127057922,0.07798653,5.582043539,4.53708657,9.038808034,10.88599511,11.84972534,11.32895853,0,0,0,0,0,0,0.051851852,0.015936255,0.015503876,0.0125,0.046728972,0.103519669,5.210294893,4.486541843,5.210555721,5.395814312,5.533171809,11.13783745,0.12793177,0.153022188,0.146484375,0.183430144,0.145401672,0.155581486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.704038772,5.367230231,12.69952652,12.85826215,14.69175711,13.73591371,0.026711542,0.013355771,0.022008495,0.044270315,0.073078047,0.080472103,0.19092775,0.065465377,0.206477025,0.168520391,0.18116489,0.157344033,2.365163945,2.052303669,7.469087307,8.479620848,13.12738896,15.48287334,0.153362472,0.120811856,0.160629668,0.163351983,0.155722813,0.126646403,0,0,0,0,0,0,0,0,0,0,0,0,0.064135697,0.249778587,0.335587773,0.870186386,1.678869953,1.547059354,3.709186847,3.158240868,5.714919951,7.556078798,8.652424195,0,0,0,0,0,0,0,0.058346259,0.02809926,0.033582722,0.050618916,0.010530695,0,0.972318765,0.995567556,1.803419098,2.982151794,3.264653704,0,0.042725913,0.01302875,0.065685759,0.086825654,0.020618557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000722787,0.007140403,0.03071333,0.09974527,0.110198265,0
327009,0.35799332,0.313097758,0.680628615,0.512122252,0.623817696,0,0,0,0,0,0,0,0.332708405,0.07273511,0.10743703,0.029820085,0.109449106,0,0.70654685,0.774524412,1.374120525,0.936852288,2.05010251,0,0,0,0,0,0,0,0.041653856,0.236403958,0.881286158,1.197867533,2.229792505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367957772,0.299076182,0.595821162,0.717584247,0.781111525,0,0,0,0,0,0,0,0.248888889,0.076494024,0.074418605,0.06,0.224299065,0,2.418294349,2.082373264,2.418415409,2.504400907,2.568153702,0,0,0,0,0,0,0,0.029024868,0.04060809,0.128127107,0.492799479,0.057845843,0,0,0,0,0,0,0,0,0,0,0,0,0,1.053053312,0.990873273,2.344527974,2.373833013,2.71232439,2.535860993,0,0,0,0,0,0,0.811442936,0.278227852,0.877527358,0.716211662,0.769950784,0.668712139,1.544596862,1.340279947,4.877771303,5.537711574,8.572988711,10.11126422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03375563,0.131462414,0.176625144,0.457992835,0.883615765,0.814241765,0.319757487,0.272262144,0.492665513,0.651386103,0.745898637,0,0.021699819,0,0.115015974,0.163822526,0,0,0.926538591,0.446216253,0.533293625,0.803828387,0.167227429,0,0.847861963,0.868134909,1.572581453,2.600436365,2.84677803,0,0.042725913,0.01302875,0.065685759,0.086825654,0.020618557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327121,0.132704124,0.116061841,0,0,0,0,0,0,0,0,0,0,0.277257004,0.060612591,0,0,0,0,0.484696199,0.531329294,0,0,0,0,0.038656473,0.004526708,0,0,0,0,0.007438189,0.042214993,0,0,0,0,0,0,0,0,0,0,0.050324285,0.050990559,0,0,0,0,0.138487446,0.112562635,0,0,0,0,0,0,0,0,0,0,0.155555556,0.047808765,0,0,0,0,1.61083377,1.387075638,0,0,0,0,0,0,0,0,0,0,0.103985088,0.145483374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155860328,0.146657184,0.347008927,0.351346307,0,0,0.040067313,0.020033657,0.033012743,0.066405472,0,0,0.071597906,0.024549516,0.077428885,0.063195147,0,0,1.16076119,1.007217472,3.665634549,4.161578232,0,0,0,0,0,0,0,0,0.02730441,0.10714728,0.468312277,0.39164051,0,0,0,0,0,0,0,0,0.042164252,0.164210071,0.220622963,0.572080136,0,0,0.073166712,0.062298857,0.11273142,0,0,0,0,0,0,0,0,0,0.089604555,0.043153096,0.051574255,0,0,0,0.258287149,0.264462967,0.479060976,0,0,0,0.071209855,0.021714584,0.109476266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327211,0.229713074,0,0.436738013,0.32861277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.903204464,0,3.701428033,2.523571447,0,0,0.025770982,0,0.002887114,0.003019324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270974045,0.220247781,0.438778802,0.528448428,0,0.54995159,0,0,0,0,0,0,0.062222222,0.019123506,0.018604651,0.015,0,0.124223602,2.318412068,1.996365459,2.318528128,2.400962186,0,4.955976061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311720656,0.293314368,0.694017853,0.702692614,0,0,0,0,0,0,0,0,0.071597906,0.024549516,0.077428885,0.063195147,0,0,1.741141785,1.510826208,5.498451824,6.242367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010541063,0.041052518,0.055155741,0.143020034,0,0,0.216866653,0,0.33413673,0.441784571,0,0,0,0,0,0,0,0,0.074748262,0,0.043023326,0.064848648,0,0,1.015038267,0,1.882653572,3.113174711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327212,0.286394656,0.250478207,0.544502892,0.409697801,0.499054157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737266278,0.808199386,1.433864895,0.977584996,2.139237402,0,0.015462589,0.001810683,0.001732268,0.001811594,0.002093023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270974045,0.220247781,0.438778802,0.528448428,0,0.54995159,0,0,0,0,0,0,0.062222222,0.019123506,0.018604651,0.015,0,0.124223602,1.324806896,1.140780262,1.324873216,1.371978392,0,2.83198632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556208721,0.523366054,1.238348421,1.253826952,1.432613584,0,0,0,0,0,0,0,0.057278325,0.019639613,0.061943108,0.050556117,0.054349467,0,0.917559734,0.796186333,2.897614678,3.289648765,5.092739365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073166712,0.062298857,0.11273142,0,0,0,0,0,0,0,0,0,0.089604555,0.043153096,0.051574255,0,0,0,0.258287149,0.264462967,0.479060976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327213,0.459426147,0,0.873476026,0.65722554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.903204464,0,3.701428033,2.523571447,0,0,0.025770982,0,0.002887114,0.003019324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559729302,0.454948135,0.906350098,1.091573435,0,0,0,0,0,0,0,0,0.077777778,0.023904382,0.023255814,0.01875,0,0,3.077344826,2.64987618,3.077498878,3.186917746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034427641,0.020764591,0.044917847,0.149534099,0,0,0.7304777,0,1.626342543,1.646670742,0,0,0,0,0,0,0,0,0.095463875,0,0.103238513,0.084260195,0,0,2.065342931,0,6.522265276,7.404698102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012614385,0,0.066004324,0.171150646,0,0,0.430986472,0,0.664041281,0.877973496,1.005362612,0,0,0,0,0,0,0,0.068977231,0,0.039701657,0.059841929,0.012449438,0,1.079606586,0,2.002412383,3.311209074,3.624882874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327215,0.19112469,0.167155946,0.363372515,0.273410706,0,0,0,0,0,0,0,0,0.138628502,0.030306296,0.044765429,0.012425036,0,0,0.189309406,0.207523049,0.368176492,0.251016546,0,0,0.019328236,0.002263354,0.002165335,0.002264493,0,0,0.003719094,0.021107496,0.078686264,0.106952458,0,0,0,0,0,0,0,0,0.025162142,0.025495279,0.045938093,0.060115557,0,0,0.559729302,0.454948135,0.906350098,1.091573435,0,0,0,0,0,0,0,0,0.077777778,0.023904382,0.023255814,0.01875,0,0,0.256445402,0.220823015,0.25645824,0.265576479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034427641,0.020764591,0.044917847,0.149534099,0,0,0.333725233,0.314019632,0.743009052,0.752296171,0.859568151,0,0,0,0,0,0,0,0.057278325,0.019639613,0.061943108,0.050556117,0.054349467,0,0.141163036,0.122490205,0.445786874,0.50609981,0.783498364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005008235,0.019504736,0.026205412,0.067951204,0.131099769,0,0.127902995,0.108904858,0.197066205,0.260554441,0.298359455,0,0,0,0,0,0,0,0.007001551,0.003371911,0.004029927,0.00607427,0.001263683,0,0.002916956,0.002986703,0.005410257,0.008946455,0.009793961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327310,0.790606696,0.691457551,1.503127322,0,0,0,0.082838276,0.028168221,0.099500012,0,0,0,0.739352011,0.161633577,0.238748955,0,0,0,0.062856514,0.068904001,0.122245858,0,0,0,0.025770982,0.003017805,0.002887114,0,0,0,0.337197886,1.913746327,7.134221281,0,0,0,0,0,0.857398957,0,0,0,0.670990464,0.679874116,1.225015803,0,0,0,2.633342323,2.140381386,4.264079199,0,0,0,0,0,0,0,0,0,0.414814815,0.12749004,0.124031008,0,0,0,0.698534508,0.601502288,0.698569476,0,0,0,0,0,0,0,0,0,4.540137435,6.352011846,20.04194002,0,0,0,0.125373285,0.187763984,0.376119854,0,0,0,10.30225167,6.213671012,13.44137877,0,0,0,2.026184266,1.906543395,4.511116046,4.567501993,0,0,0.040067313,0.020033657,0.033012743,0.066405472,0,0,0.286391625,0.098198065,0.309715538,0.252780586,0,0,1.044685071,0.906495725,3.299071095,3.745420408,0,0,0.057510927,0.045304446,0.060236126,0.061256994,0,0,1.50174256,5.893100388,25.75717522,21.54022803,0,0,0,0.012197601,0.024395202,0.012399256,0,0,0.801120786,3.119991344,4.191836294,10.86952258,0,0,1.756001082,1.495172557,2.705554083,0,0,0,0,0,0,0,0,0,0.089604555,0.043153096,0.051574255,0,0,0,0.516574297,0.528925934,0.958121952,0,0,0,0.071209855,0.021714584,0.109476266,0,0,0,1.985650572,9.285455205,15.7296467,0,0,0,0,0,0.147058824,0,0,0,0.11174483,1.103925977,4.74836553,0,0,0
327410,0.065883891,0.057621463,0.12526061,0,0,0,0,0,0,0,0,0,0.184838003,0.040408394,0.059687239,0,0,0,0,0,0,0,0,0,0.025770982,0.003017805,0.002887114,0,0,0,0.079340679,0.450293253,1.678640301,0,0,0,0,0,0,0,0,0,0.134198093,0.135974823,0.245003161,0,0,0,0.361555132,0.293872113,0.58545359,0,0.767519811,0,0,0,0,0,0,0,0.077777778,0.023904382,0.023255814,0,0.070093458,0,0.509444256,0.438678236,0.509469759,0,0.541014022,0,0,0,0,0,0,0,3.625976568,5.073028392,16.00647688,0,7.22648131,0,0.028670095,0.042937466,0.086010284,0,0.678715516,0,0.700740532,0.422642667,0.914258281,0,5.950972241,0,0.480338737,0.451975993,1.069430762,0,0,0,0,0,0,0,0,0,1.527421998,0.523723016,1.651816204,0,0,0,0.198882406,0.172574545,0.628062193,0,0,0,0.076681236,0.060405928,0.080314834,0,0,0,1.306311006,5.126192797,22.40522601,0,0,0,0,0.016263468,0.032526936,0,0,0,0.024663712,0.09605364,0.129052004,0,0,0,0.292666847,0.249195426,0.450925681,0,0,0,0,0,0,0,0,0,0.089604555,0.043153096,0.051574255,0,0,0,0.064571787,0.066115742,0.119765244,0,0,0,0.071209855,0.021714584,0.109476266,0,0,0,0.806670545,3.772216177,6.390168971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327420,0.263535565,0.23048585,0.501042441,0,0,0,0.082838276,0.028168221,0.099500012,0,0,0,0.184838003,0.040408394,0.059687239,0,0,0,1.257130283,1.378080014,2.444917168,0,0,0,0.025770982,0.003017805,0.002887114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033549523,0.033993706,0.06125079,0,0,0,0.292593591,0.237820154,0.473786578,0,0,0,0,0,0,0,0,0,0.103703704,0.03187251,0.031007752,0,0,0,2.794138031,2.406009151,2.794277905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085852097,0.051780592,0.11201149,0,0,0,0.480338737,0.451975993,1.069430762,0,0,0,0,0,0,0,0,0,0.095463875,0.032732688,0.103238513,0,0,0,3.579883308,3.10634181,11.30511948,0,0,0,0.076681236,0.060405928,0.080314834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024663712,0.09605364,0.129052004,0,0,0,0.292666847,0.249195426,0.450925681,0,0,0,0,0,0,0,0,0,0.089604555,0.043153096,0.051574255,0,0,0,2.066297189,2.115703736,3.832487809,0,0,0,0.071209855,0.021714584,0.109476266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327993,0.19112469,0.167155946,0.363372515,0.273410706,0,0,0,0,0,0,0,0,0.138628502,0.030306296,0.044765429,0.012425036,0,0,0.567928218,0.622569146,1.104529475,0.753049639,0,0,0.019328236,0.002263354,0.002165335,0.002264493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025162142,0.025495279,0.045938093,0.060115557,0,0,0.669014132,0.543774876,1.083311204,1.304698632,1.420202772,0,0,0,0,0,0,0,0.062222222,0.019123506,0.018604651,0.015,0.056074766,0,1.813720762,1.561779948,1.813811556,1.87830068,1.926115276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073424895,0.109964024,0.220274686,0.365597722,1.738208979,0,0.015856791,0.00956382,0.020688402,0.068872882,0.134662284,0,0.623441313,0.586628737,1.388035706,1.405385229,0,0,0,0,0,0,0,0,0.071597906,0.024549516,0.077428885,0.063195147,0,0,1.044685071,0.906495725,3.299071095,3.745420408,0,0,0.057510927,0.045304446,0.060236126,0.061256994,0,0,0,0,0,0,0,0,0,0.0030494,0.006098801,0.003099814,0,0,0.010541063,0.041052518,0.055155741,0.143020034,0,0,0.365712388,0.31139111,0.563470408,0.745002001,0,0,0,0,0,0,0,0,0.062422911,0.030062555,0.035929146,0.054155658,0,0,0.4327027,0.443048911,0.802560169,1.327121495,0,0,0.053407392,0.016285938,0.082107199,0.108532068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
